timestamp,job_id,task_id,machine_id,setup_time,processing_time
2020-01-01 10:36:00,270,10,60,5,88
2020-01-01 12:09:00,270,11,150,7,40
2020-01-01 12:56:00,270,12,127,9,79
2020-01-01 14:24:00,270,13,74,5,69
2020-01-01 15:38:00,270,14,17,9,12
2020-01-01 15:59:00,270,15,103,3,18
2020-01-01 16:20:00,270,16,1,4,56
2020-01-01 17:20:00,270,17,190,3,91
2020-01-01 18:54:00,270,18,183,3,96
2020-01-01 20:33:00,270,19,168,3,42
2020-01-01 21:18:00,270,20,78,9,17
2020-01-01 21:44:00,270,21,154,7,85
2020-01-01 00:00:00,271,1,136,4,13
2020-01-01 00:17:00,271,2,84,4,30
2020-01-01 00:51:00,271,3,111,8,91
2020-01-01 02:30:00,271,4,10,7,41
2020-01-01 03:18:00,271,5,55,6,97
2020-01-01 05:01:00,271,6,190,6,26
2020-01-01 05:33:00,271,7,2,2,25
2020-01-01 06:00:00,271,8,60,2,19
2020-01-01 06:21:00,271,9,139,3,58
2020-01-01 07:22:00,271,10,172,6,25
2020-01-01 07:53:00,271,11,137,7,86
2020-01-01 09:26:00,271,12,118,3,38
2020-01-01 10:07:00,271,13,76,1,57
2020-01-01 11:05:00,271,14,115,7,27
2020-01-01 11:39:00,271,15,11,1,24
2020-01-01 12:04:00,271,16,145,7,94
2020-01-01 13:45:00,271,17,177,6,39
2020-01-01 14:30:00,271,18,56,2,88
2020-01-01 00:00:00,272,1,133,8,56
2020-01-01 01:04:00,272,2,93,5,58
2020-01-01 02:07:00,272,3,165,2,21
2020-01-01 02:30:00,272,4,89,4,50
2020-01-01 03:24:00,272,5,148,3,34
2020-01-01 04:01:00,272,6,10,1,73
2020-01-01 05:15:00,272,7,125,7,95
2020-01-01 06:57:00,272,8,149,7,25
2020-01-01 07:29:00,272,9,44,7,51
2020-01-01 08:27:00,272,10,104,9,98
2020-01-01 00:00:00,273,1,178,3,52
2020-01-01 00:55:00,273,2,31,9,65
2020-01-01 02:09:00,273,3,3,8,55
2020-01-01 03:12:00,273,4,44,5,29
2020-01-01 03:46:00,273,5,45,5,38
2020-01-01 04:29:00,273,6,193,5,77
2020-01-01 05:51:00,273,7,180,7,74
2020-01-01 07:12:00,273,8,4,3,94
2020-01-01 08:49:00,273,9,137,7,43
2020-01-01 09:39:00,273,10,38,3,35
2020-01-01 10:17:00,273,11,91,3,11
2020-01-01 10:31:00,273,12,99,3,71
2020-01-01 11:45:00,273,13,198,8,87
2020-01-01 13:20:00,273,14,163,7,30
2020-01-01 13:57:00,273,15,33,5,45
2020-01-01 14:47:00,273,16,84,1,54
2020-01-01 15:42:00,273,17,128,3,11
2020-01-01 15:56:00,273,18,198,8,87
2020-01-01 17:31:00,273,19,106,7,91
2020-01-01 19:09:00,273,20,125,4,97
2020-01-01 20:50:00,273,21,42,6,83
2020-01-01 00:00:00,274,1,109,8,62
2020-01-01 01:10:00,274,2,132,6,72
2020-01-01 02:28:00,274,3,190,1,39
2020-01-01 03:08:00,274,4,24,6,49
2020-01-01 04:03:00,274,5,159,4,59
2020-01-01 05:06:00,274,6,134,5,46
2020-01-01 05:57:00,274,7,123,8,14
2020-01-01 06:19:00,274,8,167,9,22
2020-01-01 06:50:00,274,9,122,9,77
2020-01-01 08:16:00,274,10,125,8,52
2020-01-01 09:16:00,274,11,148,2,83
2020-01-01 10:41:00,274,12,130,7,59
2020-01-01 11:47:00,274,13,58,9,99
2020-01-01 13:35:00,274,14,89,7,29
2020-01-01 14:11:00,274,15,146,9,49
2020-01-01 15:09:00,274,16,150,9,54
2020-01-01 16:12:00,274,17,35,8,30
2020-01-01 16:50:00,274,18,45,7,36
2020-01-01 17:33:00,274,19,105,5,54
2020-01-01 18:32:00,274,20,192,9,96
2020-01-01 20:17:00,274,21,11,6,37
2020-01-01 21:00:00,274,22,118,7,60
2020-01-01 22:07:00,274,23,6,6,33
2020-01-01 22:46:00,274,24,49,3,49
2020-01-01 23:38:00,274,25,86,4,94
2020-01-02 01:16:00,274,26,34,3,20
2020-01-02 01:39:00,274,27,145,4,60
2020-01-02 02:43:00,274,28,133,8,40
2020-01-02 03:31:00,274,29,177,5,73
2020-01-02 04:49:00,274,30,136,7,31
2020-01-02 05:27:00,274,31,117,7,71
2020-01-02 06:45:00,274,32,189,6,91
2020-01-02 08:22:00,274,33,125,8,52
2020-01-02 09:22:00,274,34,114,9,81
2020-01-02 10:52:00,274,35,1,7,77
2020-01-02 12:16:00,274,36,77,6,37
2020-01-02 12:59:00,274,37,13,7,53
2020-01-02 13:59:00,274,38,180,2,58
2020-01-02 14:59:00,274,39,162,2,35
2020-01-02 15:36:00,274,40,62,7,39
2020-01-02 16:22:00,274,41,72,2,66
2020-01-02 17:30:00,274,42,133,8,40
2020-01-02 18:18:00,274,43,4,4,94
2020-01-02 19:56:00,274,44,54,5,37
2020-01-02 20:38:00,274,45,154,8,34
2020-01-02 21:20:00,274,46,61,3,93
2020-01-01 00:00:00,275,1,186,9,66
2020-01-01 01:15:00,275,2,128,1,24
2020-01-01 01:40:00,275,3,177,7,17
2020-01-01 02:04:00,275,4,8,5,58
2020-01-01 03:07:00,275,5,81,6,71
2020-01-01 04:24:00,275,6,34,9,66
2020-01-01 05:39:00,275,7,9,3,84
2020-01-01 07:06:00,275,8,74,9,27
2020-01-01 07:42:00,275,9,60,3,95
2020-01-01 09:20:00,275,10,92,7,71
2020-01-01 10:38:00,275,11,161,8,38
2020-01-01 11:24:00,275,12,156,1,85
2020-01-01 12:50:00,275,13,189,1,43
2020-01-01 13:34:00,275,14,180,2,42
2020-01-01 14:18:00,275,15,93,6,35
2020-01-01 14:59:00,275,16,169,8,94
2020-01-01 16:41:00,275,17,97,8,57
2020-01-01 17:46:00,275,18,139,7,40
2020-01-01 18:33:00,275,19,182,5,68
2020-01-01 19:46:00,275,20,71,8,55
2020-01-01 20:49:00,275,21,4,9,96
2020-01-01 00:00:00,276,1,146,8,16
2020-01-01 00:24:00,276,2,60,2,91
2020-01-01 01:57:00,276,3,12,1,53
2020-01-01 02:51:00,276,4,137,8,91
2020-01-01 04:30:00,276,5,34,5,15
2020-01-01 04:50:00,276,6,174,4,25
2020-01-01 05:19:00,276,7,22,1,62
2020-01-01 06:22:00,276,8,164,4,14
2020-01-01 06:40:00,276,9,178,7,79
2020-01-01 08:06:00,276,10,161,6,81
2020-01-01 09:33:00,276,11,104,9,74
2020-01-01 10:56:00,276,12,7,6,67
2020-01-01 12:09:00,276,13,174,4,25
2020-01-01 12:38:00,276,14,62,7,73
2020-01-01 13:58:00,276,15,27,1,77
2020-01-01 15:16:00,276,16,33,5,70
2020-01-01 16:31:00,276,17,90,9,19
2020-01-01 16:59:00,276,18,18,4,65
2020-01-01 18:08:00,276,19,163,7,64
2020-01-01 19:19:00,276,20,44,8,66
2020-01-01 20:33:00,276,21,162,1,85
2020-01-01 21:59:00,276,22,124,6,95
2020-01-01 23:40:00,276,23,26,3,88
2020-01-02 01:11:00,276,24,14,1,90
2020-01-02 02:42:00,276,25,156,4,86
2020-01-02 04:12:00,276,26,98,2,14
2020-01-02 04:28:00,276,27,126,3,59
2020-01-02 05:30:00,276,28,157,2,38
2020-01-02 06:10:00,276,29,132,2,54
2020-01-02 07:06:00,276,30,177,1,47
2020-01-02 07:54:00,276,31,30,6,50
2020-01-02 08:50:00,276,32,170,8,18
2020-01-02 09:16:00,276,33,132,2,54
2020-01-02 10:12:00,276,34,150,4,66
2020-01-02 11:22:00,276,35,28,6,24
2020-01-02 11:52:00,276,36,188,2,53
2020-01-02 12:47:00,276,37,172,5,72
2020-01-02 14:04:00,276,38,106,4,52
2020-01-02 15:00:00,276,39,100,1,54
2020-01-02 15:55:00,276,40,0,2,74
2020-01-02 17:11:00,276,41,135,1,30
2020-01-02 17:42:00,276,42,27,1,77
2020-01-02 19:00:00,276,43,109,4,84
2020-01-02 20:28:00,276,44,61,5,26
2020-01-02 20:59:00,276,45,109,4,84
2020-01-02 22:27:00,276,46,73,5,66
2020-01-02 23:38:00,276,47,106,4,52
2020-01-01 00:00:00,277,1,85,4,62
2020-01-01 01:06:00,277,2,14,4,65
2020-01-01 02:15:00,277,3,8,2,99
2020-01-01 03:56:00,277,4,185,2,38
2020-01-01 04:36:00,277,5,173,3,51
2020-01-01 05:30:00,277,6,20,7,19
2020-01-01 05:56:00,277,7,10,6,14
2020-01-01 06:16:00,277,8,140,6,70
2020-01-01 07:32:00,277,9,43,5,31
2020-01-01 08:08:00,277,10,58,1,51
2020-01-01 00:00:00,278,1,21,9,88
2020-01-01 01:37:00,278,2,116,1,81
2020-01-01 02:59:00,278,3,48,3,41
2020-01-01 03:43:00,278,4,64,4,82
2020-01-01 05:09:00,278,5,153,3,25
2020-01-01 05:37:00,278,6,26,9,76
2020-01-01 07:02:00,278,7,60,2,63
2020-01-01 08:07:00,278,8,186,6,91
2020-01-01 09:44:00,278,9,113,9,75
2020-01-01 11:08:00,278,10,54,6,42
2020-01-01 11:56:00,278,11,50,4,72
2020-01-01 13:12:00,278,12,167,5,58
2020-01-01 14:15:00,278,13,15,5,58
2020-01-01 15:18:00,278,14,38,7,91
2020-01-01 16:56:00,278,15,6,9,57
2020-01-01 18:02:00,278,16,132,7,16
2020-01-01 18:25:00,278,17,151,7,12
2020-01-01 18:44:00,278,18,35,4,95
2020-01-01 20:23:00,278,19,150,3,42
2020-01-01 21:08:00,278,20,109,7,13
2020-01-01 21:28:00,278,21,176,4,49
2020-01-01 22:21:00,278,22,7,3,36
2020-01-01 23:00:00,278,23,161,3,74
2020-01-02 00:17:00,278,24,95,4,12
2020-01-02 00:33:00,278,25,132,7,16
2020-01-02 00:56:00,278,26,80,6,28
2020-01-02 01:30:00,278,27,159,4,73
2020-01-02 02:47:00,278,28,138,9,21
2020-01-02 03:17:00,278,29,81,8,40
2020-01-02 04:05:00,278,30,156,6,92
2020-01-02 05:43:00,278,31,0,8,90
2020-01-02 07:21:00,278,32,24,4,24
2020-01-02 07:49:00,278,33,118,9,59
2020-01-02 08:57:00,278,34,18,3,49
2020-01-02 09:49:00,278,35,39,3,67
2020-01-02 10:59:00,278,36,10,3,79
2020-01-02 12:21:00,278,37,35,4,95
2020-01-02 14:00:00,278,38,154,3,56
2020-01-01 00:00:00,279,1,90,5,67
2020-01-01 01:12:00,279,2,18,8,11
2020-01-01 01:31:00,279,3,172,7,17
2020-01-01 01:55:00,279,4,86,6,87
2020-01-01 03:28:00,279,5,163,7,18
2020-01-01 00:00:00,280,1,194,4,42
2020-01-01 00:46:00,280,2,53,4,97
2020-01-01 02:27:00,280,3,187,5,96
2020-01-01 04:08:00,280,4,101,4,13
2020-01-01 04:25:00,280,5,161,9,11
2020-01-01 04:45:00,280,6,95,2,16
2020-01-01 05:03:00,280,7,170,4,31
2020-01-01 05:38:00,280,8,158,4,87
2020-01-01 07:09:00,280,9,179,5,73
2020-01-01 08:27:00,280,10,183,3,48
2020-01-01 09:18:00,280,11,80,7,88
2020-01-01 10:53:00,280,12,124,9,47
2020-01-01 11:49:00,280,13,64,3,39
2020-01-01 00:00:00,281,1,102,3,32
2020-01-01 00:35:00,281,2,37,7,12
2020-01-01 00:54:00,281,3,90,1,18
2020-01-01 01:13:00,281,4,113,1,80
2020-01-01 02:34:00,281,5,9,6,53
2020-01-01 03:33:00,281,6,102,3,32
2020-01-01 04:08:00,281,7,115,9,74
2020-01-01 05:31:00,281,8,198,7,86
2020-01-01 07:04:00,281,9,72,4,53
2020-01-01 08:01:00,281,10,186,1,97
2020-01-01 09:39:00,281,11,114,2,20
2020-01-01 10:01:00,281,12,16,4,42
2020-01-01 10:47:00,281,13,137,8,19
2020-01-01 11:14:00,281,14,143,1,17
2020-01-01 11:32:00,281,15,3,6,99
2020-01-01 13:17:00,281,16,120,3,61
2020-01-01 14:21:00,281,17,43,4,81
2020-01-01 15:46:00,281,18,161,4,53
2020-01-01 16:43:00,281,19,56,6,63
2020-01-01 17:52:00,281,20,159,8,52
2020-01-01 18:52:00,281,21,56,6,63
2020-01-01 20:01:00,281,22,163,9,66
2020-01-01 21:16:00,281,23,179,3,24
2020-01-01 21:43:00,281,24,2,3,29
2020-01-01 22:15:00,281,25,88,6,75
2020-01-01 23:36:00,281,26,191,9,39
2020-01-02 00:24:00,281,27,35,8,15
2020-01-02 00:47:00,281,28,27,8,71
2020-01-02 02:06:00,281,29,115,9,74
2020-01-02 03:29:00,281,30,155,3,87
2020-01-02 04:59:00,281,31,78,6,26
2020-01-02 05:31:00,281,32,69,5,45
2020-01-02 06:21:00,281,33,2,3,29
2020-01-02 06:53:00,281,34,87,5,77
2020-01-02 08:15:00,281,35,196,6,92
2020-01-02 09:53:00,281,36,54,8,31
2020-01-02 10:32:00,281,37,93,6,39
2020-01-02 11:17:00,281,38,79,5,45
2020-01-02 12:07:00,281,39,105,5,82
2020-01-01 00:00:00,282,1,94,1,72
2020-01-01 01:13:00,282,2,190,8,26
2020-01-01 01:47:00,282,3,99,4,67
2020-01-01 02:58:00,282,4,123,7,44
2020-01-01 03:49:00,282,5,120,3,66
2020-01-01 04:58:00,282,6,155,9,21
2020-01-01 05:28:00,282,7,97,3,56
2020-01-01 06:27:00,282,8,83,3,58
2020-01-01 07:28:00,282,9,80,8,39
2020-01-01 08:15:00,282,10,135,9,90
2020-01-01 09:54:00,282,11,5,2,34
2020-01-01 10:30:00,282,12,69,2,97
2020-01-01 12:09:00,282,13,122,8,60
2020-01-01 13:17:00,282,14,93,2,29
2020-01-01 13:48:00,282,15,195,6,44
2020-01-01 14:38:00,282,16,4,5,70
2020-01-01 15:53:00,282,17,53,5,72
2020-01-01 17:10:00,282,18,182,6,77
2020-01-01 18:33:00,282,19,102,8,65
2020-01-01 19:46:00,282,20,147,8,11
2020-01-01 20:05:00,282,21,49,4,66
2020-01-01 21:15:00,282,22,57,8,74
2020-01-01 22:37:00,282,23,32,4,83
2020-01-02 00:04:00,282,24,103,8,64
2020-01-02 01:16:00,282,25,124,3,90
2020-01-02 02:49:00,282,26,198,6,17
2020-01-02 03:12:00,282,27,162,1,38
2020-01-02 03:51:00,282,28,33,3,69
2020-01-02 05:03:00,282,29,196,7,32
2020-01-02 05:42:00,282,30,35,9,86
2020-01-02 07:17:00,282,31,93,2,29
2020-01-02 07:48:00,282,32,108,2,64
2020-01-02 08:54:00,282,33,8,6,45
2020-01-02 09:45:00,282,34,54,3,17
2020-01-02 10:05:00,282,35,36,4,81
2020-01-02 11:30:00,282,36,51,1,73
2020-01-02 12:44:00,282,37,3,6,17
2020-01-02 13:07:00,282,38,175,7,30
2020-01-02 13:44:00,282,39,131,4,58
2020-01-02 14:46:00,282,40,194,9,68
2020-01-01 00:00:00,283,1,176,9,66
2020-01-01 01:15:00,283,2,5,4,93
2020-01-01 02:52:00,283,3,147,2,39
2020-01-01 03:33:00,283,4,94,3,17
2020-01-01 03:53:00,283,5,58,8,70
2020-01-01 05:11:00,283,6,175,3,73
2020-01-01 06:27:00,283,7,40,8,93
2020-01-01 08:08:00,283,8,41,8,30
2020-01-01 08:46:00,283,9,35,7,65
2020-01-01 09:58:00,283,10,34,3,57
2020-01-01 10:58:00,283,11,42,6,62
2020-01-01 00:00:00,284,1,35,8,97
2020-01-01 01:45:00,284,2,155,6,52
2020-01-01 02:43:00,284,3,135,4,36
2020-01-01 00:00:00,285,1,153,2,71
2020-01-01 01:13:00,285,2,88,4,67
2020-01-01 02:24:00,285,3,131,8,25
2020-01-01 02:57:00,285,4,67,3,99
2020-01-01 04:39:00,285,5,111,2,16
2020-01-01 04:57:00,285,6,89,9,10
2020-01-01 05:16:00,285,7,108,8,21
2020-01-01 05:45:00,285,8,140,8,21
2020-01-01 06:14:00,285,9,138,4,80
2020-01-01 07:38:00,285,10,92,5,92
2020-01-01 09:15:00,285,11,39,4,73
2020-01-01 10:32:00,285,12,15,2,25
2020-01-01 10:59:00,285,13,124,6,17
2020-01-01 11:22:00,285,14,62,3,57
2020-01-01 12:22:00,285,15,152,9,36
2020-01-01 13:07:00,285,16,121,7,27
2020-01-01 13:41:00,285,17,145,9,36
2020-01-01 14:26:00,285,18,64,4,83
2020-01-01 15:53:00,285,19,143,9,79
2020-01-01 17:21:00,285,20,158,9,31
2020-01-01 18:01:00,285,21,37,1,29
2020-01-01 18:31:00,285,22,149,3,10
2020-01-01 18:44:00,285,23,25,8,16
2020-01-01 19:08:00,285,24,75,3,44
2020-01-01 19:55:00,285,25,162,9,73
2020-01-01 21:17:00,285,26,123,4,75
2020-01-01 22:36:00,285,27,150,7,46
2020-01-01 23:29:00,285,28,89,9,10
2020-01-01 23:48:00,285,29,125,4,53
2020-01-02 00:45:00,285,30,172,1,93
2020-01-02 02:19:00,285,31,181,4,11
2020-01-02 02:34:00,285,32,128,7,75
2020-01-02 03:56:00,285,33,183,4,46
2020-01-02 04:46:00,285,34,14,6,25
2020-01-02 05:17:00,285,35,177,2,29
2020-01-02 05:48:00,285,36,154,4,24
2020-01-02 06:16:00,285,37,39,4,73
2020-01-02 07:33:00,285,38,167,9,92
2020-01-01 00:00:00,286,1,139,1,46
2020-01-01 00:47:00,286,2,125,4,19
2020-01-01 01:10:00,286,3,74,7,71
2020-01-01 02:28:00,286,4,47,1,28
2020-01-01 02:57:00,286,5,137,8,40
2020-01-01 03:45:00,286,6,126,6,91
2020-01-01 05:22:00,286,7,27,3,64
2020-01-01 06:29:00,286,8,1,6,58
2020-01-01 07:33:00,286,9,43,9,77
2020-01-01 08:59:00,286,10,124,4,22
2020-01-01 09:25:00,286,11,61,8,43
2020-01-01 10:16:00,286,12,6,7,94
2020-01-01 11:57:00,286,13,74,7,71
2020-01-01 13:15:00,286,14,26,7,14
2020-01-01 13:36:00,286,15,57,6,45
2020-01-01 14:27:00,286,16,142,6,91
2020-01-01 16:04:00,286,17,2,1,58
2020-01-01 17:03:00,286,18,45,6,18
2020-01-01 17:27:00,286,19,192,7,55
2020-01-01 18:29:00,286,20,27,3,64
2020-01-01 19:36:00,286,21,196,8,43
2020-01-01 20:27:00,286,22,53,4,34
2020-01-01 21:05:00,286,23,135,9,79
2020-01-01 22:33:00,286,24,99,2,25
2020-01-01 23:00:00,286,25,65,4,28
2020-01-01 23:32:00,286,26,70,7,63
2020-01-02 00:42:00,286,27,31,1,52
2020-01-02 01:35:00,286,28,5,2,19
2020-01-02 01:56:00,286,29,72,3,63
2020-01-02 03:02:00,286,30,153,2,33
2020-01-02 03:37:00,286,31,10,5,61
2020-01-02 04:43:00,286,32,171,5,19
2020-01-02 05:07:00,286,33,179,4,50
2020-01-02 06:01:00,286,34,67,4,34
2020-01-02 06:39:00,286,35,180,5,91
2020-01-02 08:15:00,286,36,43,9,77
2020-01-02 09:41:00,286,37,144,2,77
2020-01-02 11:00:00,286,38,23,4,76
2020-01-02 12:20:00,286,39,69,3,19
2020-01-01 00:00:00,287,1,127,1,18
2020-01-01 00:19:00,287,2,76,8,92
2020-01-01 01:59:00,287,3,18,2,75
2020-01-01 03:16:00,287,4,34,1,97
2020-01-01 04:54:00,287,5,179,4,53
2020-01-01 05:51:00,287,6,142,4,52
2020-01-01 06:47:00,287,7,188,7,33
2020-01-01 07:27:00,287,8,160,2,44
2020-01-01 08:13:00,287,9,114,6,91
2020-01-01 09:50:00,287,10,130,8,80
2020-01-01 11:18:00,287,11,98,9,48
2020-01-01 12:15:00,287,12,196,3,86
2020-01-01 13:44:00,287,13,49,2,51
2020-01-01 14:37:00,287,14,61,4,95
2020-01-01 16:16:00,287,15,96,1,92
2020-01-01 17:49:00,287,16,139,4,25
2020-01-01 18:18:00,287,17,45,9,69
2020-01-01 19:36:00,287,18,1,5,44
2020-01-01 20:25:00,287,19,172,6,13
2020-01-01 20:44:00,287,20,170,7,63
2020-01-01 21:54:00,287,21,94,2,39
2020-01-01 22:35:00,287,22,91,9,98
2020-01-02 00:22:00,287,23,63,9,44
2020-01-02 01:15:00,287,24,56,6,60
2020-01-02 02:21:00,287,25,38,2,48
2020-01-02 03:11:00,287,26,151,6,68
2020-01-02 04:25:00,287,27,51,4,61
2020-01-02 05:30:00,287,28,95,1,38
2020-01-02 06:09:00,287,29,134,9,24
2020-01-02 06:42:00,287,30,147,4,61
2020-01-02 07:47:00,287,31,152,4,96
2020-01-02 09:27:00,287,32,50,6,47
2020-01-02 10:20:00,287,33,126,8,24
2020-01-02 10:52:00,287,34,57,2,75
2020-01-02 12:09:00,287,35,30,1,68
2020-01-02 13:18:00,287,36,129,7,74
2020-01-02 14:39:00,287,37,186,1,58
2020-01-02 15:38:00,287,38,155,4,84
2020-01-02 17:06:00,287,39,110,1,30
2020-01-02 17:37:00,287,40,84,5,10
2020-01-01 00:00:00,288,1,5,1,82
2020-01-01 01:23:00,288,2,144,9,16
2020-01-01 01:48:00,288,3,100,6,24
2020-01-01 02:18:00,288,4,38,7,42
2020-01-01 03:07:00,288,5,117,9,24
2020-01-01 03:40:00,288,6,126,5,86
2020-01-01 05:11:00,288,7,27,5,96
2020-01-01 06:52:00,288,8,18,5,63
2020-01-01 08:00:00,288,9,129,7,36
2020-01-01 08:43:00,288,10,111,4,92
2020-01-01 10:19:00,288,11,88,7,51
2020-01-01 11:17:00,288,12,107,5,37
2020-01-01 11:59:00,288,13,141,7,71
2020-01-01 13:17:00,288,14,159,5,79
2020-01-01 14:41:00,288,15,74,9,15
2020-01-01 00:00:00,289,1,108,1,17
2020-01-01 00:18:00,289,2,124,8,77
2020-01-01 01:43:00,289,3,151,5,18
2020-01-01 02:06:00,289,4,70,4,14
2020-01-01 02:24:00,289,5,183,9,32
2020-01-01 03:05:00,289,6,19,8,23
2020-01-01 03:36:00,289,7,119,9,26
2020-01-01 00:00:00,290,1,130,2,17
2020-01-01 00:19:00,290,2,171,3,95
2020-01-01 01:57:00,290,3,61,5,91
2020-01-01 03:33:00,290,4,140,3,78
2020-01-01 04:54:00,290,5,162,9,45
2020-01-01 05:48:00,290,6,133,5,21
2020-01-01 06:14:00,290,7,95,8,65
2020-01-01 07:27:00,290,8,57,5,56
2020-01-01 08:28:00,290,9,194,3,14
2020-01-01 08:45:00,290,10,163,5,87
2020-01-01 10:17:00,290,11,0,6,96
2020-01-01 11:59:00,290,12,50,4,10
2020-01-01 00:00:00,291,1,93,2,21
2020-01-01 00:23:00,291,2,4,3,49
2020-01-01 01:15:00,291,3,45,7,47
2020-01-01 02:09:00,291,4,139,9,55
2020-01-01 03:13:00,291,5,30,2,71
2020-01-01 04:26:00,291,6,51,8,31
2020-01-01 05:05:00,291,7,116,9,94
2020-01-01 06:48:00,291,8,2,6,24
2020-01-01 07:18:00,291,9,68,4,26
2020-01-01 07:48:00,291,10,44,6,14
2020-01-01 08:08:00,291,11,35,6,40
2020-01-01 08:54:00,291,12,136,4,24
2020-01-01 09:22:00,291,13,52,8,90
2020-01-01 11:00:00,291,14,59,7,44
2020-01-01 11:51:00,291,15,96,1,26
2020-01-01 12:18:00,291,16,157,9,72
2020-01-01 13:39:00,291,17,50,7,27
2020-01-01 14:13:00,291,18,23,3,46
2020-01-01 15:02:00,291,19,95,6,55
2020-01-01 16:03:00,291,20,21,9,59
2020-01-01 17:11:00,291,21,74,2,26
2020-01-01 17:39:00,291,22,62,1,85
2020-01-01 19:05:00,291,23,38,9,69
2020-01-01 20:23:00,291,24,149,6,46
2020-01-01 21:15:00,291,25,109,9,87
2020-01-01 22:51:00,291,26,70,5,44
2020-01-01 23:40:00,291,27,36,3,57
2020-01-02 00:40:00,291,28,69,4,79
2020-01-02 02:03:00,291,29,14,8,53
2020-01-02 03:04:00,291,30,49,6,98
2020-01-02 04:48:00,291,31,161,8,31
2020-01-02 05:27:00,291,32,109,9,87
2020-01-02 07:03:00,291,33,170,1,69
2020-01-01 00:00:00,292,1,175,5,43
2020-01-01 00:48:00,292,2,28,6,83
2020-01-01 02:17:00,292,3,25,2,88
2020-01-01 03:47:00,292,4,51,1,68
2020-01-01 04:56:00,292,5,27,4,98
2020-01-01 06:38:00,292,6,132,7,21
2020-01-01 07:06:00,292,7,45,4,23
2020-01-01 07:33:00,292,8,145,9,27
2020-01-01 08:09:00,292,9,169,4,67
2020-01-01 09:20:00,292,10,125,4,16
2020-01-01 09:40:00,292,11,10,6,48
2020-01-01 10:34:00,292,12,16,3,94
2020-01-01 12:11:00,292,13,60,2,21
2020-01-01 12:34:00,292,14,159,2,19
2020-01-01 12:55:00,292,15,196,7,94
2020-01-01 14:36:00,292,16,140,3,50
2020-01-01 15:29:00,292,17,79,6,31
2020-01-01 16:06:00,292,18,40,9,20
2020-01-01 16:35:00,292,19,170,1,34
2020-01-01 17:10:00,292,20,100,8,75
2020-01-01 18:33:00,292,21,97,4,47
2020-01-01 19:24:00,292,22,110,3,58
2020-01-01 20:25:00,292,23,130,5,19
2020-01-01 20:49:00,292,24,164,9,29
2020-01-01 21:27:00,292,25,117,5,28
2020-01-01 22:00:00,292,26,131,1,97
2020-01-01 23:38:00,292,27,90,7,25
2020-01-02 00:10:00,292,28,189,4,96
2020-01-02 01:50:00,292,29,95,5,40
2020-01-02 02:35:00,292,30,132,7,21
2020-01-02 03:03:00,292,31,49,8,77
2020-01-02 04:28:00,292,32,184,4,86
2020-01-02 05:58:00,292,33,151,1,80
2020-01-02 07:19:00,292,34,175,5,43
2020-01-02 08:07:00,292,35,51,1,68
2020-01-02 09:16:00,292,36,69,8,19
2020-01-02 09:43:00,292,37,49,8,77
2020-01-02 11:08:00,292,38,85,3,94
2020-01-02 12:45:00,292,39,36,2,48
2020-01-02 13:35:00,292,40,105,6,86
2020-01-02 15:07:00,292,41,14,6,10
2020-01-02 15:23:00,292,42,25,2,88
2020-01-02 16:53:00,292,43,176,5,28
2020-01-02 17:26:00,292,44,0,7,96
2020-01-02 19:09:00,292,45,53,1,97
2020-01-01 00:00:00,293,1,62,9,64
2020-01-01 00:00:00,294,1,93,2,88
2020-01-01 01:30:00,294,2,119,8,82
2020-01-01 03:00:00,294,3,112,2,82
2020-01-01 04:24:00,294,4,84,9,39
2020-01-01 05:12:00,294,5,86,1,52
2020-01-01 06:05:00,294,6,22,1,77
2020-01-01 07:23:00,294,7,28,4,28
2020-01-01 07:55:00,294,8,175,5,59
2020-01-01 08:59:00,294,9,95,2,22
2020-01-01 09:23:00,294,10,86,1,52
2020-01-01 10:16:00,294,11,136,3,62
2020-01-01 11:21:00,294,12,43,9,28
2020-01-01 11:58:00,294,13,144,1,35
2020-01-01 12:34:00,294,14,79,1,63
2020-01-01 13:38:00,294,15,124,2,32
2020-01-01 00:00:00,295,1,178,8,69
2020-01-01 01:17:00,295,2,128,8,19
2020-01-01 01:44:00,295,3,58,2,55
2020-01-01 02:41:00,295,4,141,2,27
2020-01-01 03:10:00,295,5,35,9,10
2020-01-01 03:29:00,295,6,193,4,24
2020-01-01 03:57:00,295,7,124,8,89
2020-01-01 05:34:00,295,8,85,8,57
2020-01-01 06:39:00,295,9,37,1,45
2020-01-01 07:25:00,295,10,91,1,20
2020-01-01 07:46:00,295,11,186,7,24
2020-01-01 08:17:00,295,12,2,8,76
2020-01-01 09:41:00,295,13,6,4,75
2020-01-01 11:00:00,295,14,151,9,18
2020-01-01 11:27:00,295,15,195,8,69
2020-01-01 12:44:00,295,16,128,8,19
2020-01-01 13:11:00,295,17,127,1,25
2020-01-01 13:37:00,295,18,25,9,16
2020-01-01 14:02:00,295,19,76,2,77
2020-01-01 15:21:00,295,20,151,9,18
2020-01-01 15:48:00,295,21,164,6,61
2020-01-01 16:55:00,295,22,186,7,24
2020-01-01 17:26:00,295,23,43,1,32
2020-01-01 17:59:00,295,24,65,7,71
2020-01-01 19:17:00,295,25,191,4,22
2020-01-01 19:43:00,295,26,52,1,41
2020-01-01 20:25:00,295,27,6,4,75
2020-01-01 21:44:00,295,28,110,3,59
