11,25,88,81,46,96,78,44,95,53,44,37,91,87,48,68,29,62,28,87,33,83,73,32,72,67,29,16,86,11,90,51,92,81,30,13,53,88,50,33,20,48,39,50,90,38,34,87,73,91,69,45,30,88,28,53,85,22,53,89,23,97,28,70,64,29,27,96,81,47,65,32,54,30,18,15,33,35,83,94,81,60,17,90,11,56,38,89,48,93,39,84,59,12,69,98,25,44,90,58,73,73,97,79,54,17,34,30,42,47,33,22,34,60,56,54,45,68,36,12,24,70,90,49,72,69,94,52,28,86,29,53,56,49,27,69,25,62,82,16,22,28,21,29,79,84,29,25,95,33,96,20,26,61,42,95,46,68,91,90,19,91,31,91,36,18,46,23,80,35,81,82,22,25,66,55,18,88,87,70,21,94,95,74,18,74,46,11,91,36,69,85,75,64,80,80,43,40,32,40
38,13,12,77,71,63,28,35,42,10,44,80,51,40,68,40,62,97,78,79,96,41,42,94,98,28,42,60,11,38,70,65,66,92,28,83,42,34,51,15,91,44,58,46,53,50,93,23,64,92,94,26,36,67,38,80,18,25,29,43,73,37,10,66,53,94,10,82,85,85,40,47,63,71,47,41,98,20,16,57,93,14,13,52,78,43,83,45,20,60,10,58,43,40,65,63,80,10,77,53,11,32,57,16,13,59,35,81,48,60,43,73,42,17,23,53,98,50,86,43,74,13,76,41,10,39,73,72,16,89,55,68,38,95,44,26,12,57,87,23,64,71,85,29,87,72,28,87,57,47,76,45,50,40,81,47,77,53,61,38,80,58,86,29,78,29,85,50,60,22,39,60,92,38,88,38,35,51,97,53,88,40,51,30,74,89,76,27,82,88,92,37,56,94,92,17,98,58,68,10
80,73,26,39,77,10,58,66,44,97,48,41,93,21,40,64,53,37,46,88,23,45,86,82,88,40,95,43,54,34,63,16,58,25,42,82,14,74,12,49,55,94,35,77,98,66,61,98,78,53,26,10,28,12,80,39,47,21,79,72,50,17,71,71,33,76,68,79,78,82,59,80,95,91,82,97,21,85,60,11,19,35,12,90,86,64,86,42,93,43,93,82,14,40,58,23,24,57,38,11,35,15,58,84,19,30,63,67,25,88,83,58,27,53,24,26,51,60,88,98,17,48,61,66,27,85,21,81,10,53,74,59,96,87,64,83,54,68,91,70,38,21,69,95,11,60,68,67,74,75,79,82,74,54,34,54,75,12,89,11,35,79,64,51,58,53,12,85,92,95,58,16,82,89,61,64,71,38,12,29,44,18,72,79,41,35,89,19,42,75,34,89,98,73,99,26,84,87,90,69
92,87,42,92,25,25,82,88,24,88,53,38,64,91,45,40,54,83,15,90,63,10,23,32,31,22,46,76,22,14,15,80,70,56,51,50,87,74,92,24,77,54,46,71,48,95,13,13,47,52,77,80,72,21,79,55,18,96,54,34,93,24,36,28,90,98,35,11,65,83,36,30,69,63,16,23,78,46,40,12,25,97,65,58,78,63,37,62,42,62,49,74,16,61,21,14,92,97,18,80,17,84,95,25,63,18,79,42,73,61,66,75,19,93,19,85,13,32,90,42,14,42,97,89,27,34,27,78,41,51,31,52,87,12,76,84,39,90,50,66,23,30,91,33,51,11,66,43,61,37,49,20,71,66,43,12,98,62,83,79,82,86,80,93,94,96,64,41,86,47,57,78,36,53,98,38,57,75,60,28,28,67,20,17,12,85,90,30,93,27,95,41,47,83,70,95,71,33,50,62
27,33,38,20,36,30,49,83,31,35,57,25,31,50,26,20,47,45,92,52,66,96,77,76,67,31,38,91,73,59,10,64,78,45,92,41,58,23,50,84,46,24,11,99,11,69,69,84,13,34,33,71,34,40,93,46,37,49,44,49,39,99,78,64,87,85,72,91,64,90,80,67,80,41,26,19,57,92,70,51,51,90,35,39,10,25,68,50,29,31,19,26,58,53,84,70,97,83,42,35,63,75,65,30,80,50,83,79,14,93,54,97,88,44,15,12,34,32,30,24,97,77,76,90,51,50,23,70,30,37,15,26,32,41,22,13,91,96,64,14,23,10,53,20,86,78,82,40,47,63,27,77,14,57,28,85,37,13,66,50,98,32,44,17,11,71,11,92,84,17,81,26,73,51,53,72,53,25,73,34,68,73,89,13,39,24,23,44,78,19,39,27,10,26,44,96,29,72,15,91
69,22,53,55,95,53,73,29,87,58,14,74,76,60,44,15,67,75,90,58,75,91,24,88,80,82,74,43,88,92,47,54,38,59,73,67,80,71,40,82,32,17,40,34,42,58,96,35,17,57,18,65,85,39,24,10,55,50,63,21,32,84,20,73,14,74,97,63,95,75,66,35,56,38,30,31,18,57,31,81,88,22,41,65,24,13,71,40,72,99,95,12,10,77,48,83,85,69,35,42,60,33,22,82,51,13,44,67,39,83,62,63,82,91,93,61,31,84,45,92,69,55,37,54,50,51,37,33,29,30,63,76,21,24,51,91,24,76,18,41,30,95,93,62,38,86,34,12,52,86,34,77,44,21,51,92,49,94,71,66,95,48,62,53,38,19,31,88,10,64,39,27,75,34,62,48,44,99,40,90,28,40,21,84,79,74,92,24,53,41,28,20,40,38,79,35,73,14,67,64
37,29,51,66,37,55,40,46,83,51,90,63,37,95,52,11,53,70,42,25,21,39,62,16,68,65,12,92,32,96,66,95,45,17,38,10,60,67,58,86,34,10,81,10,11,26,18,27,83,72,59,61,75,37,49,44,84,87,58,79,59,66,95,60,30,36,33,82,95,42,40,28,94,82,70,91,43,66,82,85,18,17,62,55,49,75,92,62,60,95,48,81,65,66,13,23,75,31,90,77,94,19,94,61,87,81,94,85,27,56,45,68,57,84,54,27,87,62,82,82,58,31,27,59,62,21,41,74,97,18,96,81,49,29,96,59,22,58,19,29,85,62,98,27,25,87,78,95,86,89,90,41,79,17,46,10,49,17,69,76,92,10,18,93,56,74,14,30,29,58,89,85,67,47,78,25,76,75,38,96,45,82,10,51,77,95,66,10,74,16,23,51,87,32,70,31,34,15,73,92
25,95,74,42,74,87,94,68,32,78,15,24,43,98,56,98,65,33,85,37,27,27,48,44,98,46,87,82,94,66,73,50,23,17,33,37,33,51,83,30,29,16,74,87,98,13,40,25,97,45,66,19,16,25,93,24,51,81,71,47,53,10,83,52,65,61,53,34,77,79,30,76,73,61,72,88,43,56,21,34,44,48,97,70,46,41,55,50,99,16,94,53,44,31,95,26,64,68,82,63,31,96,34,72,99,12,55,68,24,10,69,25,70,28,93,53,57,59,78,21,81,83,74,71,41,52,53,21,95,61,78,12,89,26,74,42,27,40,22,84,62,37,27,44,64,36,37,54,50,57,95,55,69,60,50,46,52,35,69,92,88,76,49,97,98,93,79,94,13,60,10,16,28,32,46,85,73,31,17,64,18,43,43,49,62,75,11,59,31,25,93,27,51,65,41,28,72,83,94,67
97,87,57,25,17,55,38,43,81,53,33,93,78,20,32,91,20,10,90,28,70,82,19,87,82,35,25,20,40,74,70,71,73,88,86,14,34,98,79,53,38,32,20,14,75,63,99,89,47,27,22,93,29,78,71,59,96,94,79,41,41,10,76,27,74,28,34,58,85,23,67,27,96,92,66,75,63,32,79,50,72,30,51,43,79,12,54,30,27,99,67,48,14,39,54,47,30,39,74,29,87,59,96,72,86,25,89,36,67,92,21,29,17,35,78,34,35,20,97,32,64,41,29,19,78,92,11,78,57,82,88,89,97,57,74,51,25,83,94,90,92,34,96,48,12,21,23,91,62,18,27,28,51,65,47,45,60,28,69,70,63,71,69,32,64,19,70,68,90,90,50,52,88,97,71,76,71,42,27,92,90,30,83,73,18,43,40,74,23,54,97,84,75,92,86,40,27,20,86,78
52,10,59,99,84,87,32,63,13,11,56,48,44,17,88,77,29,73,20,44,82,93,62,19,92,36,66,40,27,43,46,42,46,29,87,21,39,13,34,98,87,73,80,91,32,53,54,19,88,38,82,91,32,83,70,20,30,83,95,41,70,45,32,94,87,20,74,51,13,98,38,15,47,67,57,85,53,74,84,68,89,92,64,93,76,92,67,35,18,54,85,50,63,83,26,31,58,81,54,78,53,84,24,75,19,29,34,45,58,79,76,57,73,49,19,21,31,48,50,39,66,57,37,67,23,81,11,36,40,21,65,65,24,82,70,94,23,22,81,14,81,80,15,86,13,53,55,99,21,37,39,73,30,60,67,47,85,58,89,44,80,16,75,35,52,93,53,15,22,24,26,53,41,15,19,98,79,45,98,83,14,61,63,97,96,12,39,33,55,68,25,59,18,99,97,73,77,66,74,57
62,66,93,20,89,45,93,37,11,87,70,15,67,64,16,67,94,29,36,65,68,39,76,99,59,85,21,16,50,60,68,25,60,73,99,74,82,47,53,55,46,52,21,59,94,27,79,54,52,20,46,31,86,70,32,49,66,82,26,24,50,18,16,85,97,60,13,34,87,39,38,36,94,78,35,51,29,57,87,75,40,71,21,35,19,72,56,34,75,26,29,64,51,78,14,60,24,60,27,72,37,43,92,69,39,49,40,24,54,15,21,32,32,67,30,86,55,34,99,50,22,19,90,90,49,68,34,87,32,38,81,72,24,39,12,37,79,12,29,45,65,93,92,50,47,62,92,12,98,59,85,31,79,62,60,14,68,76,86,36,26,77,46,50,72,64,26,13,67,80,91,37,94,72,25,28,31,73,93,75,31,20,48,77,96,73,62,36,76,80,43,82,69,53,90,56,77,42,29,50
93,35,79,61,13,81,59,98,59,92,32,38,73,35,83,62,14,22,24,64,77,73,41,44,60,30,36,14,12,31,83,60,50,53,56,52,30,90,98,80,88,59,49,91,82,76,91,56,51,92,36,42,73,31,25,78,80,59,43,45,99,82,73,30,74,37,97,43,15,73,24,18,19,44,51,19,31,26,52,64,33,20,52,58,60,70,16,49,58,80,46,29,70,36,72,18,73,72,35,19,90,43,24,12,43,92,83,11,27,86,26,58,85,73,56,34,48,14,79,79,75,10,46,35,54,84,81,49,10,68,60,53,31,41,78,82,25,45,37,61,40,56,96,74,55,88,10,87,54,49,17,54,21,44,66,95,30,80,90,21,69,93,73,59,47,10,64,68,34,86,61,50,32,38,13,37,13,14,77,87,53,48,37,47,65,93,63,11,94,73,83,84,72,51,34,32,80,84,98,66
71,81,35,26,24,67,94,24,72,50,12,89,25,62,75,38,43,13,27,49,62,51,73,28,93,57,34,95,63,70,29,41,39,49,77,16,36,71,62,58,32,69,77,55,98,33,50,94,62,82,43,59,82,96,16,62,31,12,11,99,51,29,29,51,43,81,88,77,72,58,52,20,68,78,43,97,89,60,79,47,86,54,51,37,14,83,58,94,64,32,91,74,75,60,83,92,82,38,54,71,14,42,86,95,24,47,18,57,68,29,62,69,75,23,31,38,11,75,36,25,81,58,88,40,23,25,95,41,11,52,74,37,43,55,41,13,48,50,95,62,71,42,64,46,82,63,49,63,28,56,98,76,24,71,76,84,94,63,99,18,98,22,93,75,81,91,36,19,24,97,92,26,52,95,51,76,15,91,58,12,20,35,52,61,99,80,91,91,21,12,47,32,74,27,28,58,27,40,37,81
15,17,89,28,31,78,49,58,40,89,90,72,93,18,92,51,78,19,18,52,93,23,23,12,29,63,16,52,89,13,75,63,67,31,70,61,20,94,90,91,30,16,65,72,20,62,92,43,44,41,77,55,45,91,39,94,68,27,79,27,37,41,36,63,93,64,50,58,69,15,58,82,96,81,90,38,67,92,98,81,86,85,88,16,87,69,13,65,97,83,13,33,92,49,60,61,33,21,48,65,17,32,68,23,59,18,18,88,56,22,27,67,36,17,52,17,27,79,34,56,39,10,57,28,97,12,99,29,33,87,74,29,85,66,11,69,39,42,58,26,59,84,20,87,49,71,12,78,53,23,64,94,57,49,10,81,74,40,91,63,71,39,72,54,79,42,18,18,99,89,96,46,37,37,96,28,43,74,91,13,16,18,75,78,68,20,36,11,94,98,79,91,92,79,30,49,56,77,16,27
86,97,82,35,26,87,98,10,12,87,91,32,34,11,66,88,40,43,31,77,45,40,83,13,15,67,92,45,69,42,10,34,12,80,78,45,30,70,45,81,96,69,50,87,77,56,59,58,70,22,31,84,39,59,98,86,13,71,60,93,37,29,56,19,57,89,88,77,38,84,54,25,16,55,88,99,83,73,33,31,87,43,36,76,57,81,23,33,83,61,68,52,19,26,67,64,87,49,63,89,42,43,84,54,31,51,50,97,23,17,96,63,14,12,35,99,10,81,77,16,66,97,29,69,10,73,42,50,41,57,58,25,50,56,35,21,35,88,18,31,33,57,61,32,49,17,93,90,98,91,47,83,84,57,79,18,54,24,41,23,18,26,87,11,79,86,61,53,15,31,21,64,39,10,89,56,59,61,98,50,82,57,97,50,59,95,76,86,66,49,27,67,61,87,12,77,97,64,73,22
16,77,19,17,80,25,37,35,52,25,48,48,72,69,58,13,38,22,35,20,34,21,45,51,59,20,81,10,16,16,59,27,23,77,72,82,60,95,92,55,74,27,95,68,48,90,41,60,85,51,74,37,51,20,45,65,13,25,16,23,55,37,52,62,32,65,51,50,56,79,34,92,65,72,69,46,36,72,29,44,85,68,81,82,25,10,49,73,12,42,75,62,97,95,95,91,23,41,84,56,42,34,34,83,18,39,53,19,13,11,50,59,91,38,89,39,28,50,48,30,20,10,98,93,74,42,51,16,98,88,28,65,15,98,12,35,63,51,53,47,98,83,64,75,32,78,53,10,27,54,57,84,83,75,92,50,29,39,42,64,75,21,64,80,85,67,80,64,32,67,31,47,33,43,20,20,81,29,27,15,22,72,27,18,70,69,13,55,84,20,37,58,33,18,90,46,34,81,20,61
15,32,76,70,17,61,16,87,38,72,45,76,19,62,65,97,31,63,78,42,99,52,56,35,46,95,10,12,71,11,36,84,41,82,61,90,27,59,41,22,27,32,49,96,88,30,85,13,44,94,52,73,71,89,35,81,10,72,20,36,16,23,97,75,23,75,89,47,26,47,57,87,10,53,14,68,56,31,62,13,53,95,95,50,44,28,99,53,16,55,76,47,15,35,57,51,57,52,93,15,70,80,43,87,68,16,39,23,71,86,80,67,65,11,27,49,46,31,28,27,40,97,21,27,23,74,68,54,74,56,12,66,52,98,54,31,47,87,44,51,64,85,67,65,61,68,88,43,87,18,89,92,46,96,62,90,37,25,71,39,30,55,70,10,78,21,88,94,30,58,45,38,64,49,55,23,26,15,72,14,89,34,72,38,25,41,80,77,72,89,71,18,93,93,39,44,83,23,80,85
71,93,14,90,28,57,40,46,12,42,70,74,35,65,35,37,56,63,74,81,25,50,42,61,70,74,55,96,62,22,93,36,86,88,64,69,74,22,48,31,53,83,41,91,15,76,76,85,19,15,41,78,85,75,92,12,72,46,59,96,85,13,93,57,95,67,95,32,24,63,62,35,31,32,87,98,48,67,54,47,27,97,15,71,89,81,28,69,31,72,64,18,44,93,96,59,18,15,58,50,86,59,70,65,72,15,25,69,26,93,76,76,79,65,89,42,28,68,68,44,23,19,59,95,19,24,71,85,41,86,99,84,32,91,45,17,77,99,15,72,75,70,12,67,98,78,46,98,18,68,55,95,48,61,77,37,27,25,64,30,47,85,14,33,93,15,89,50,42,68,44,15,64,89,91,71,97,85,19,86,48,76,12,70,24,41,50,10,98,64,97,95,81,11,56,23,51,76,19,93
93,62,80,93,46,49,79,65,66,37,36,34,18,77,37,79,39,18,45,73,82,25,46,12,71,97,11,97,68,99,69,53,50,16,29,87,65,90,13,78,12,93,21,98,75,65,97,87,35,64,20,78,67,68,40,86,26,83,87,10,37,96,70,22,71,64,72,18,37,21,94,69,58,36,42,36,42,20,86,61,47,61,64,92,15,33,67,84,58,27,80,96,34,15,18,11,44,58,26,63,42,59,82,74,18,17,97,50,97,64,86,83,19,45,98,42,81,49,70,11,55,65,84,30,93,50,66,94,12,41,82,87,98,49,33,64,67,17,56,71,30,91,14,82,41,32,76,36,26,99,18,70,35,74,23,54,70,16,57,96,98,22,16,11,20,38,19,85,52,71,31,46,81,17,99,12,92,90,23,61,36,37,10,42,16,15,93,36,20,52,97,63,20,35,26,55,59,47,22,84
11,79,70,25,26,82,54,51,42,74,78,33,17,44,80,14,44,49,63,31,28,67,38,98,23,52,44,65,66,57,70,75,38,82,11,74,59,68,27,38,74,38,53,30,29,94,83,39,39,69,65,18,17,49,55,33,40,37,24,61,22,82,43,21,68,94,32,60,52,99,91,97,15,40,61,65,71,65,28,31,36,15,56,93,79,33,73,73,94,59,19,72,18,99,45,19,31,22,40,20,63,40,48,69,84,49,35,29,78,68,11,60,62,71,64,17,84,73,58,34,82,85,93,10,77,76,30,49,15,10,86,35,39,11,31,12,59,10,99,45,17,90,98,27,37,40,23,44,55,86,50,75,80,61,37,91,21,32,56,80,94,18,27,33,37,55,48,71,51,16,17,28,33,20,32,86,74,46,83,93,75,46,68,65,94,24,78,16,92,28,70,63,17,94,38,70,20,34,88,38
33,44,67,58,21,48,20,95,10,86,74,50,91,13,73,22,17,69,57,27,55,51,57,43,92,73,24,10,21,47,93,38,23,11,74,73,16,54,10,65,11,29,61,39,24,89,55,19,84,15,51,89,18,18,48,47,66,54,34,28,68,86,22,77,55,99,26,73,12,56,78,76,41,91,84,43,32,63,28,25,32,26,87,89,71,51,91,51,64,63,34,96,61,86,75,97,23,10,61,54,97,34,26,89,76,12,86,16,21,63,68,66,15,23,27,39,53,95,97,60,45,51,12,39,96,45,25,10,74,84,55,89,55,75,25,76,61,56,35,93,51,83,92,13,80,23,46,87,27,44,82,82,47,13,87,38,67,78,27,82,16,24,15,70,30,70,71,30,46,27,88,39,52,94,45,34,40,82,48,49,46,64,48,70,51,69,59,20,62,81,79,36,82,92,99,44,38,25,28,29
96,25,22,60,69,30,18,91,38,23,75,82,66,75,36,64,65,69,64,94,56,91,75,15,91,51,73,92,74,10,36,53,89,46,51,23,24,94,54,39,67,88,26,76,90,58,32,95,15,84,39,11,56,81,59,26,87,41,60,37,84,21,51,29,52,27,71,36,38,16,88,63,27,80,46,97,99,67,95,98,22,60,43,30,70,35,64,19,63,65,50,64,46,32,98,16,36,10,90,47,53,62,66,94,30,20,14,62,52,53,68,36,78,23,61,35,75,31,40,86,72,96,50,13,81,59,78,74,13,88,58,94,62,50,56,19,96,75,62,97,41,31,58,41,29,63,77,73,32,83,58,97,44,89,60,64,68,75,21,80,11,91,33,74,13,32,64,67,84,79,77,63,79,63,38,52,25,62,61,55,85,28,33,82,93,93,84,95,20,31,16,56,27,52,17,91,43,83,27,53
50,30,49,12,39,91,37,68,16,76,14,71,16,56,81,50,56,15,29,81,37,22,70,98,97,60,96,40,60,92,27,39,67,14,43,64,63,84,86,28,74,99,66,65,16,89,91,75,41,39,54,46,96,77,44,21,89,13,85,15,50,82,72,52,76,48,54,59,25,18,49,58,62,70,41,40,65,66,52,86,48,50,44,39,35,80,58,31,23,31,90,44,64,95,43,82,36,99,26,31,85,65,22,21,49,11,38,25,28,28,67,49,97,77,65,35,83,83,87,24,61,35,35,93,78,76,37,94,39,13,56,95,28,44,22,63,56,14,24,82,93,41,17,65,87,73,26,43,17,46,31,81,32,42,53,72,47,33,39,42,64,86,38,38,87,22,75,65,16,79,67,70,93,76,19,46,83,20,75,84,63,10,18,17,48,78,38,53,38,24,22,24,24,20,67,41,29,40,77,45
21,71,45,26,49,22,11,75,42,45,46,94,21,31,75,49,96,78,90,56,83,52,29,82,17,77,43,92,94,64,42,96,97,35,52,23,61,15,26,72,46,29,89,67,28,24,38,69,12,98,38,70,60,78,68,88,30,36,98,25,22,47,89,30,23,89,40,81,98,15,32,75,71,48,60,61,23,56,69,92,59,28,18,53,87,57,68,31,83,26,53,19,55,70,57,93,73,89,91,53,69,72,57,40,10,11,52,91,77,49,93,53,65,30,55,10,96,70,45,81,36,48,89,12,88,48,61,63,27,22,79,18,61,73,54,50,48,38,25,69,26,27,28,61,87,49,23,95,53,65,63,91,52,44,14,79,77,53,50,77,94,72,99,58,54,90,67,17,48,50,76,82,50,51,80,78,80,37,11,50,31,35,98,41,50,29,27,28,16,38,41,42,49,45,90,64,44,73,28,39
72,91,91,52,14,63,92,21,78,67,89,56,85,34,93,47,77,59,48,66,42,35,39,29,95,13,58,45,43,35,25,57,13,51,77,60,13,21,75,92,57,37,26,70,91,34,94,25,28,69,60,45,96,64,79,24,90,30,99,52,40,85,60,26,96,67,66,76,89,18,30,32,94,45,96,72,89,20,52,50,49,67,63,51,26,72,59,36,28,29,62,52,17,78,71,50,96,86,94,91,49,54,33,20,54,11,84,25,36,84,19,77,85,47,42,94,42,14,80,43,10,53,32,16,57,84,18,67,30,50,46,62,16,79,49,41,39,46,91,69,82,41,82,74,23,22,33,62,27,83,29,88,56,84,99,87,50,93,18,53,23,25,86,45,76,62,72,43,38,28,41,90,17,89,87,54,59,34,96,96,83,29,19,70,71,92,55,25,89,74,99,47,47,80,67,81,97,68,80,76
50,23,30,74,11,42,54,48,10,21,86,28,48,31,23,76,57,17,65,70,97,96,94,40,25,93,78,99,42,27,93,49,50,64,26,84,55,68,33,43,68,17,51,43,20,61,51,51,31,80,82,23,41,69,22,11,12,25,66,52,57,37,10,51,93,53,94,57,36,42,96,19,24,65,90,38,98,46,57,62,19,37,80,57,85,32,88,13,96,16,84,85,32,18,49,71,31,58,42,49,76,13,88,13,44,74,57,33,77,35,64,45,81,28,60,84,16,90,40,17,46,42,10,11,98,96,38,97,11,93,43,55,19,45,93,75,63,23,51,34,28,24,54,17,80,82,97,92,82,66,69,58,90,99,27,16,43,33,30,81,64,38,47,59,10,82,79,42,33,56,25,31,33,13,77,99,31,87,98,22,33,51,25,93,47,83,76,27,28,15,70,61,16,79,50,46,14,94,27,93
94,87,32,78,79,10,90,19,36,70,78,68,33,45,58,84,90,80,87,64,17,44,27,83,26,45,27,51,52,49,48,77,36,70,60,41,47,73,89,44,34,67,34,70,31,89,32,61,14,39,98,35,96,70,32,95,89,38,62,45,46,83,89,61,64,58,30,24,76,94,13,41,76,23,15,75,21,75,62,30,14,74,32,79,45,64,61,98,62,22,62,58,64,37,85,54,62,71,74,15,48,65,83,68,29,74,25,65,67,33,90,80,52,43,16,97,19,81,19,64,24,81,53,68,95,65,88,61,55,75,59,50,83,40,53,28,28,31,64,49,67,44,98,44,48,93,40,14,49,80,50,42,92,18,82,39,68,90,11,18,49,25,55,77,98,15,58,70,36,36,33,74,17,83,75,25,41,20,81,88,68,82,19,44,34,86,89,74,70,55,82,55,69,40,92,36,42,26,55,48
89,50,50,30,57,87,22,31,94,87,75,31,73,58,40,82,31,61,97,73,26,56,10,32,38,86,83,31,80,50,10,77,65,76,71,73,96,14,82,85,71,34,70,63,45,62,47,69,89,71,49,90,19,31,25,63,14,52,35,27,79,89,17,82,53,37,29,84,29,66,35,40,65,89,20,60,73,58,21,33,68,73,54,95,48,27,16,38,94,99,74,54,70,11,91,28,41,18,86,70,55,47,95,95,34,41,91,73,21,49,61,69,24,13,11,67,57,20,41,38,94,23,73,72,27,70,48,90,65,90,76,42,89,21,16,61,49,99,92,57,50,87,60,60,94,33,63,42,40,42,85,99,83,97,44,66,10,43,22,38,48,40,38,75,11,83,67,38,74,71,79,55,25,46,69,71,33,80,77,66,14,50,63,47,94,47,74,57,30,19,27,45,72,73,54,53,14,20,48,32
78,42,35,82,90,25,10,94,37,24,12,51,15,97,61,90,72,35,41,15,86,50,45,11,94,43,68,41,89,14,35,84,24,79,44,61,92,28,46,66,64,60,25,70,63,43,11,68,90,88,70,84,41,62,53,48,67,10,39,92,38,17,96,64,20,15,80,21,46,94,21,16,10,57,30,87,35,86,33,77,42,66,50,21,73,95,75,22,53,74,68,40,15,34,37,99,22,18,82,90,97,42,29,62,12,25,87,28,95,81,30,50,63,28,65,87,64,40,51,55,62,77,74,50,86,10,64,77,89,98,92,58,32,64,80,59,17,72,43,74,15,35,72,90,41,85,98,48,51,42,35,57,56,28,97,22,68,33,71,61,41,50,11,23,79,50,56,76,53,35,83,80,46,65,24,47,75,95,31,96,23,23,26,94,71,80,71,77,67,23,69,43,98,17,16,36,54,16,26,25
32,81,32,74,69,73,29,23,46,93,35,97,47,15,90,41,35,70,86,75,51,32,81,29,78,43,29,69,84,98,59,16,83,17,97,71,26,93,39,65,60,71,40,71,15,55,67,25,92,12,15,78,75,32,75,35,35,73,38,71,93,54,26,55,80,91,67,57,90,66,41,74,80,57,80,98,17,35,23,12,16,92,45,58,95,14,80,20,41,24,68,57,59,11,41,11,87,12,88,45,58,66,68,41,12,97,10,27,24,71,40,91,13,50,43,56,17,42,51,36,93,23,76,11,57,25,14,13,93,16,18,51,23,31,80,18,36,87,36,41,95,68,52,94,62,27,65,58,12,38,48,97,33,81,63,51,26,19,21,68,28,50,33,30,86,45,63,16,93,70,56,65,71,40,87,64,48,41,13,88,83,39,91,66,94,93,82,29,39,69,53,29,40,79,51,53,90,31,68,10
99,10,74,12,49,22,44,24,32,88,77,96,71,64,58,47,81,85,34,26,91,32,30,16,84,15,67,13,94,89,61,64,96,77,61,38,19,92,26,26,93,63,49,85,11,57,43,32,48,21,55,61,60,96,16,51,86,21,87,65,52,75,85,29,18,24,62,93,95,40,28,80,60,95,87,82,89,62,82,76,45,55,92,68,89,93,12,97,31,19,49,80,95,97,55,26,96,84,60,83,56,28,93,43,75,78,79,60,75,35,37,46,57,17,61,94,57,22,19,86,79,98,53,17,26,64,75,33,71,98,82,86,18,37,57,96,46,24,29,11,19,25,62,61,64,54,44,46,65,75,37,23,39,75,31,55,16,95,42,77,48,77,58,51,69,54,39,43,47,57,89,16,26,32,23,33,70,27,37,17,58,13,16,58,21,54,47,64,12,11,55,83,41,30,66,64,29,73,97,31
68,22,35,34,18,69,66,28,35,68,26,73,19,65,68,39,35,96,47,76,85,87,80,17,34,99,12,79,95,53,30,18,31,35,38,30,60,95,53,78,55,69,94,74,47,24,84,57,42,47,74,50,60,65,42,98,83,19,69,80,52,54,41,62,64,22,30,86,21,46,70,98,13,28,74,14,34,91,73,39,99,58,76,69,28,15,80,58,44,54,52,40,89,48,31,40,48,25,86,52,85,40,73,79,21,77,50,40,61,22,52,27,70,90,54,35,80,60,29,88,65,72,62,23,42,42,86,34,26,63,13,83,35,66,82,36,42,58,38,87,21,95,69,52,11,15,75,88,18,36,52,76,60,11,27,79,96,45,75,97,61,45,74,25,28,38,75,65,89,60,42,65,53,95,77,42,58,96,63,92,94,62,89,70,79,81,92,16,26,72,41,81,69,62,49,19,57,23,90,18
57,74,76,42,84,60,68,10,32,66,13,28,98,23,88,32,11,37,79,80,87,13,17,91,76,14,56,34,72,87,16,68,76,62,35,91,94,59,32,67,38,56,40,14,91,23,94,68,67,26,56,26,90,87,28,27,35,69,29,30,89,76,87,26,72,42,36,53,85,93,79,82,58,16,41,50,96,86,92,83,14,61,88,90,45,86,18,15,55,81,69,88,65,68,70,62,61,77,47,29,17,70,65,41,37,37,21,58,53,41,71,67,25,46,16,34,90,96,73,61,58,61,24,39,62,20,41,16,25,94,33,68,17,14,93,95,60,57,27,48,10,70,16,83,37,43,96,92,43,25,83,51,83,80,30,97,29,91,37,62,88,70,61,67,49,38,12,90,57,73,66,70,43,77,79,22,18,85,46,34,69,72,55,94,25,24,63,97,46,31,80,31,44,30,54,58,50,41,76,43
58,35,80,20,51,17,70,90,34,81,63,18,91,73,11,96,42,55,16,86,84,63,95,75,12,48,67,44,50,20,25,79,47,83,45,93,33,95,21,26,11,33,13,92,73,65,92,44,37,74,27,84,33,74,73,89,58,71,14,90,72,50,91,81,67,96,68,99,50,59,25,42,19,37,65,93,92,67,38,45,55,57,14,58,36,59,57,24,74,63,41,46,30,32,83,36,86,75,12,32,38,33,41,88,82,95,26,59,26,66,50,66,47,59,37,49,38,14,87,15,15,50,57,20,14,45,30,84,90,82,38,18,70,73,73,19,63,48,99,11,11,52,45,19,94,68,82,63,53,38,84,97,37,14,21,38,21,99,60,70,35,31,97,76,23,63,63,87,47,47,96,27,98,63,56,52,93,25,82,12,73,90,66,95,47,60,28,25,31,57,44,87,90,43,33,15,67,96,27,99
88,38,97,48,32,25,79,33,67,71,61,17,17,58,77,54,65,67,95,64,89,52,49,51,52,78,66,60,40,24,20,98,77,52,30,74,97,94,64,28,82,98,49,32,57,99,86,68,14,85,11,35,33,58,65,30,32,41,62,13,87,49,31,35,43,54,19,80,65,70,42,89,54,37,69,42,65,51,89,69,19,23,91,71,80,86,71,24,63,19,14,71,11,71,39,11,90,64,95,20,71,58,76,50,82,94,56,45,34,47,74,94,41,37,18,14,18,11,46,16,12,41,99,40,80,82,31,31,31,64,36,94,92,11,43,13,29,93,59,18,61,83,54,42,31,68,60,69,84,55,46,43,79,61,26,84,69,42,92,55,13,99,75,30,98,75,33,15,39,83,86,23,37,44,85,95,90,24,36,53,99,47,17,18,37,15,70,93,70,85,82,20,65,72,13,43,91,38,77,86
